"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"412806",5.38302145677409,-29.2697704201747,3.45815135898851,-8.46399344091633,2.58374360437287e-17,2.3920026316273e-15
"724439",2424.88563863556,-2.24991493830771,0.266645549573695,-8.4378492043269,3.2323026394998e-17,2.96126059525008e-15
"726756",4.00223103971048,-28.8602894326944,3.45844559039061,-8.34487305883417,7.12904180160544e-17,6.46390955104329e-15
"413377",1051.29940320025,-2.23023253988076,0.268304704407457,-8.31231246878867,9.38548989687296e-17,8.42299833091813e-15
"411406",8182.50608962344,-1.79397305379743,0.216380780488691,-8.29081515347984,1.12474961606418e-16,9.99209381139844e-15
"551514",345.580709234559,-2.17317781223709,0.262304296759338,-8.28494934732603,1.18159363471191e-16,1.03921160172912e-14
"409199",2.5773964711896,-28.5377064598477,3.46280578317477,-8.24120907921199,1.70479019640055e-16,1.48451779973691e-14
"551469",251.110863163967,-4.31859019865606,0.524214450966158,-8.23821279763777,1.74802081586213e-16,1.50723951720661e-14
"551885",4.25159030667542,-28.4629054359107,3.45825234421982,-8.23043046106339,1.86541871207523e-16,1.59285024977685e-14
"408489",1157.92722890339,-1.11073163458369,0.135425625347597,-8.20178331636109,2.36846925166858e-16,2.00295067965626e-14
"413772",227.685625144213,-3.03770811805742,0.370624724492202,-8.19618313974985,2.4814019237548e-16,2.07846951613557e-14
"411715",1936.42132972447,-1.08152276390907,0.132813450170963,-8.14317196426182,3.85054772324702e-16,3.1948648326375e-14
"551458",5.21099712879716,-28.3496077502914,3.48358008616992,-8.13806688780934,4.01638948956448e-16,3.30132201502053e-14
"413995",902.805256982268,-1.6023505639406,0.197776528246883,-8.10182370043626,5.4141365262419e-16,4.40901210632384e-14
"411591",6.11387507106648,-27.9125724490725,3.47651160802858,-8.02890241603447,9.83485436304931e-16,7.93555450669896e-14
"551156",265.908504352828,-2.35993132783783,0.294180249515097,-8.02205903260926,1.03987141953683e-15,8.314244668024e-14
"551297",1043.49056283712,3.02994520551143,0.378830198038155,7.99816176535711,1.26290387300504e-15,1.00065221289003e-13
"100576612",1370.9202341045,-1.0889748946603,0.137587257800406,-7.91479466972184,2.47661481680911e-15,1.94480601016394e-13
"724507",78.6904050780514,-25.7155596660131,3.27447207429878,-7.85334523627601,4.05084591212174e-15,3.15284865461157e-13
"725894",2526.23864169863,0.8327734876223,0.10607940346947,7.85047295125465,4.14471260086603e-15,3.19760941444007e-13
"725386",16.2520870329439,-22.9739077971117,2.93281466405135,-7.83339911611592,4.74853888164186e-15,3.6315999533948e-13
"100577482",196.433781898898,2.69333943612107,0.344017900837533,7.8290677013143,4.91500937605991e-15,3.72650926400404e-13
"410506",522.077341216441,-2.55224438367427,0.326591647746992,-7.8147876753158,5.50557557183515e-15,4.13859291917009e-13
"409588",10210.4074470893,1.25766901586878,0.161139497174672,7.80484634692321,5.95740821612965e-15,4.44028858142884e-13
"409807",24050.2375476897,1.3815930707325,0.177522176864024,7.78265056872727,7.10205987847429e-15,5.24895938077154e-13
"725646",18.9599724577593,-24.9881130527191,3.231368878028,-7.73298066420956,1.05057259175572e-14,7.69982162040964e-13
"409626",4.13001978008139,-26.8285232370594,3.48096111858792,-7.70721715154997,1.28590893165174e-14,9.2876974360659e-13
"551830",2398.42624849313,0.993972112442986,0.128970450822967,7.7069755599085,1.28834461307566e-14,9.2876974360659e-13
"413169",1480.36990171741,-1.60958528699232,0.211664729253963,-7.60440954270222,2.86207572486151e-14,2.04650048781764e-12
"100577603",9843.41845508129,-1.13676403499057,0.150866537520378,-7.5348984186571,4.88715119117748e-14,3.46633021987145e-12
"726117",1776.36491078922,-1.17934710134065,0.156563859236269,-7.53269053978104,4.97053164514246e-14,3.49726606552224e-12
"726163",786.288566784042,-1.70959864733584,0.228206424759852,-7.49145712761987,6.81131339416447e-14,4.75440486521242e-12
"100577106",22037.4990717865,-0.948495180592486,0.12690983945272,-7.47377181062346,7.7928227684195e-14,5.35452158189449e-12
"102656640",2988.49656389907,-0.865478135020781,0.115788707563007,-7.47463334928261,7.74194051570208e-14,5.35452158189449e-12
"552479",1067.47682661635,-1.45548690629979,0.195210526718457,-7.45598575428759,8.91983834566782e-14,6.08139366280221e-12
"552842",256.733327644583,1.83068696858384,0.246835275533664,7.41663429032117,1.20134067022958e-13,8.12753168820708e-12
"409039",2.77326589448049,-25.621555732958,3.46121739028138,-7.40246937534169,1.33675028763278e-13,8.97459448834376e-12
"724983",1314.74963034486,-0.943655787370643,0.127641731819052,-7.39300363542849,1.4354855035614e-13,9.56446591198677e-12
"550930",1167.94189948448,-1.02537198765436,0.139180375692522,-7.3672166966959,1.74227162397239e-13,1.15212623555167e-11
"409292",920.327594852853,-1.52583310411126,0.207201565952595,-7.3640037279465,1.78474707199885e-13,1.17140675359924e-11
"552563",599.656828966935,-2.56682980417063,0.349843927313438,-7.33707120167021,2.1831848089478e-13,1.42230447368118e-11
"551793",138.592020644884,2.45427136953409,0.334767043560193,7.33128130963347,2.27962582240969e-13,1.47421390500686e-11
"100577847",5648.62909909634,0.714312890283837,0.0977052496590931,7.31089570699805,2.65367447078065e-13,1.70358153069459e-11
"410748",14911.561984004,-1.05410698434372,0.144489873310734,-7.29536928914593,2.97841006439077e-13,1.89819684900846e-11
"100577393",21929.7017544418,-0.794696506588642,0.109937249403381,-7.22863734449772,4.87864283643588e-13,3.07194667889325e-11
"412471",1212.96763360923,-2.63543152212198,0.364646722829613,-7.22735556670128,4.92489461880555e-13,3.07194667889325e-11
"724803",2493.02079772506,-1.38891271249079,0.192166842329163,-7.22763977206702,4.91460232372488e-13,3.07194667889325e-11
"551846",380.038709427851,2.0178113414238,0.279343739827523,7.22339918077161,5.07038938592041e-13,3.14042779219507e-11
"726657",3384.28461796386,-0.761050392479665,0.105869820733048,-7.18854898601049,6.54834932960482e-13,4.02746380097024e-11
"411157",15505.8231849622,-0.942457464241678,0.132167757165017,-7.13076687126484,9.98112498380005e-13,6.09611071059176e-11
"724417",1285.72845397235,-1.95864337925281,0.275445304271615,-7.11082508533673,1.15351256517751e-12,6.99665035223187e-11
"410107",577.859554359698,1.46060710628813,0.205488390132284,7.1079787298341,1.17754701357069e-12,7.09351094818782e-11
"100577602",8523.28276622823,-1.21657042162891,0.17123937500585,-7.10450164623263,1.20757481870378e-12,7.22491192551003e-11
"412232",62.7565552069485,3.56026445038028,0.504380700662524,7.05868492926817,1.68085697407607e-12,9.92156851476446e-11
"413006",29626.7573841632,-1.19798555843705,0.169714480779504,-7.05882935230197,1.67911120521272e-12,9.92156851476446e-11
"552721",59.2811368409427,-9.15481829927649,1.29752191024993,-7.05561750206829,1.71835905491898e-12,1.00753119253416e-10
"107965692",346172.651770439,-1.62978300412418,0.232224502282901,-7.01813541681635,2.24848573891876e-12,1.30963126316493e-10
"100577347",256.674769657964,-2.13497479155502,0.304303302975945,-7.01594353618892,2.28402286025793e-12,1.32157770105056e-10
"551226",2.99247666215713,-24.3920499792171,3.47873951980068,-7.01174946855885,2.35356373906836e-12,1.3529145807259e-10
"551868",2772.4370849534,0.977032269558044,0.139649848377795,6.99630025315084,2.62810010219056e-12,1.50091820771208e-10
"412799",2079.04411196329,-0.902375400438974,0.129059825848055,-6.99191552839503,2.71158138168114e-12,1.53860375818617e-10
"100188940",322.082882831972,1.28037448342503,0.18321499439933,6.98837170845506,2.78094802649163e-12,1.56784858288422e-10
"410057",8506.50541542437,-0.719846698236117,0.103207774523787,-6.97473326556623,3.06451679726352e-12,1.71671498292565e-10
"413667",49.1749504661481,3.36345087953471,0.482724742732881,6.96763720975434,3.22308057978619e-12,1.79411352526706e-10
"410044",10605.057507021,-0.882879396093056,0.126752061025038,-6.96540465656537,3.27461132051758e-12,1.81133374616051e-10
"551875",67.3329143536267,-8.21629657755761,1.18180915924936,-6.95230402747622,3.59367868598174e-12,1.97540025270059e-10
"411526",68827.9143612992,0.900904115713976,0.12982751167577,6.93923887229607,3.9421807019733e-12,2.153508029432e-10
"724785",686.506206768723,-0.843002996508271,0.12153524064275,-6.93628442293752,4.02546756724282e-12,2.18543131196917e-10
"100577749",19.8363365824104,-23.7026139334538,3.42093587653454,-6.92869284573231,4.24746877083469e-12,2.29180906990743e-10
"100578927",1549.70262154006,-0.692751743056227,0.100430249202766,-6.89783953097216,5.27993381871596e-12,2.82115298469426e-10
"725496",274.556009798514,-1.51046394707488,0.218987250851975,-6.89749718852756,5.29266904462254e-12,2.82115298469426e-10
"100578822",260.357477178639,-1.93138962342607,0.280631883534145,-6.88228863770953,5.88985182122191e-12,3.12055703419558e-10
"413341",3121.00729794519,-2.1139068680687,0.308749784990164,-6.84666668880772,7.55905577526168e-12,3.9809518289477e-10
"409780",5771.82870431704,0.880602922942494,0.12866839076175,6.84397246075046,7.70267353456342e-12,4.03244129383841e-10
"102654066",56.7252892638565,2.57683673821189,0.377492367161631,6.82619560651559,8.71960203090801e-12,4.53780472555242e-10
"552766",2331.80866144552,2.0787549963892,0.304766084940552,6.82082127607699,9.05215024878994e-12,4.6831565551828e-10
"408548",5780.90292061123,1.90553025121533,0.279514356059036,6.81728938034536,9.27742716602395e-12,4.77163578509828e-10
"409315",885.49309518857,-1.15154931911708,0.16942693262259,-6.796731200241,1.07019502331457e-11,5.47230536630909e-10
"409276",1168.73534938824,-0.889218513481476,0.131010359358407,-6.78739084326018,1.14179585819002e-11,5.80467894380419e-10
"411581",3073.03941780396,-1.09346009173811,0.161397182999226,-6.77496392079751,1.24437309514104e-11,6.28980538607212e-10
"409001",3660.99843965155,1.15897824664989,0.171137810031851,6.77219281019308,1.26844933060893e-11,6.33864310380998e-10
"412933",821.845499456891,0.917248594350053,0.135432478496973,6.77273726752742,1.26368318382673e-11,6.33864310380998e-10
"408810",12478.0154095965,-1.19599253929076,0.1767423063507,-6.76687185985693,1.31596528115118e-11,6.53893482922293e-10
"552689",22.3354216146993,-21.3640207729047,3.16283157431513,-6.75471338606793,1.4311788984948e-11,7.07147101812456e-10
"409368",4509.34314946867,-0.984222813930998,0.145908574914668,-6.74547616208711,1.52525977272839e-11,7.49422329672971e-10
"551031",223.664512365283,3.49440393095294,0.519271792618941,6.72943144731386,1.7032730982583e-11,8.32238161065651e-10
"726424",422.330974243374,-1.46091899527755,0.217169615783855,-6.7270874427092,1.7309273105988e-11,8.41077662802012e-10
"409394",943.621116083699,-1.11312213359486,0.165686499874364,-6.71824279249615,1.83929048970637e-11,8.88821970163051e-10
"551384",608.268512059,1.60548189825063,0.239311641446333,6.7087496811586,1.96299066562213e-11,9.43415459242987e-10
"552066",1126.48433102943,-1.54674601346259,0.230965088902224,-6.69688228993512,2.12912982821608e-11,1.01770091517176e-09
"100578668",908.841859310848,-1.20182253972962,0.179957679406677,-6.67836206652614,2.41627490005196e-11,1.14871014843011e-09
"552422",919.227121685198,-1.73335525268345,0.260522401303458,-6.65338275714891,2.86432002385264e-11,1.35439218332172e-09
"411405",2788.24080743796,-11.7322149251566,1.76366667610931,-6.65217247912068,2.88797970544776e-11,1.35827708606487e-09
"724855",378.423587559956,0.828297925456368,0.124719274436042,6.64129846169954,3.10931692317505e-11,1.45459799677258e-09
"409663",280.602984015657,-1.18843247184287,0.179006590724471,-6.63904310468722,3.15726065497208e-11,1.469212034946e-09
"102655100",2.61321129764661,-23.1302628710379,3.49865972859997,-6.61117818402242,3.81273222782285e-11,1.76489368124747e-09
"551553",11248.1919162283,-0.964217923609838,0.146479173422444,-6.58262810392197,4.62204257253999e-11,2.12831750918792e-09
"102655357",73.5142658722793,-3.23590678841304,0.491849873405722,-6.57905381983045,4.73451388740983e-11,2.16875258540466e-09
"412357",896.246352390638,0.769523640909117,0.11757541643583,6.54493655422524,5.95206490584489e-11,2.71235289362206e-09
"726947",8608.28068201932,-1.48109283887586,0.226689979784202,-6.53356112293005,6.42239652509096e-11,2.91159677516366e-09
"726592",4184.97490981463,1.19848035171507,0.183798262571387,6.52062938434788,7.00129838079983e-11,3.15776509021202e-09
"408859",2185.20390332162,-0.789882609061824,0.121369892996984,-6.50806052108372,7.61272497668082e-11,3.41601613111774e-09
"408790",379.74194225807,1.4518312017498,0.223853206987422,6.48563950138706,8.83562027936731e-11,3.9446335206617e-09
"413328",31706.5376916999,-0.592423932771238,0.0918993432821933,-6.44644359374903,1.1450520355488e-10,5.08622861245037e-09
"411459",444.334141984127,-1.8373739324376,0.285750763493915,-6.42998783265446,1.27614159944187e-10,5.64003284778455e-09
"725690",52.6548642472749,-8.02820210613136,1.24995161754445,-6.42281028597164,1.3378118271139e-10,5.88302750973336e-09
"100578726",94.7233724945285,-8.050434879332,1.25383247027756,-6.42066230550712,1.35682718321796e-10,5.93696272457811e-09
"552768",6456.10470138927,-1.18000699045664,0.183820807147657,-6.41933309273734,1.36872629996115e-10,5.95938010304866e-09
"552282",744.436948157169,-1.68134965197399,0.26196686571876,-6.41817676964932,1.37916061192237e-10,5.97523033589026e-09
"411919",1473.10390400562,-1.74360183112562,0.272960247235903,-6.38775004339269,1.68344206592844e-10,7.25778086756894e-09
"550822",36.7701937256943,-8.05708574076933,1.26337756477398,-6.37741714386925,1.80099428097538e-10,7.72670473228219e-09
"100579031",3754.03776942858,-0.829671978208985,0.130407526284904,-6.36214796680049,1.98951639397179e-10,8.45304187680284e-09
"410465",508.24364530555,-0.906909504791049,0.142538477843303,-6.36255920866535,1.98419511060176e-10,8.45304187680284e-09
"102656006",4061.79550560169,1.47271592778549,0.23200593009963,6.34775122839776,2.18485005397578e-10,9.23834433880625e-09
"412756",438.271618920013,-0.888640497137451,0.140061338365558,-6.34465233238105,2.2292830655823e-10,9.38112179990255e-09
"113218918",740.179701053446,-1.61103983641397,0.253955066642425,-6.34379875823606,2.24167615503578e-10,9.38835323025698e-09
"726115",7111.26257651521,-1.16063239802906,0.183229684232069,-6.33430332477715,2.38416072577054e-10,9.93776947068811e-09
"411570",2907.71566084395,0.628327998615441,0.099438847980301,6.318737710436,2.63708417067935e-10,1.09401675854362e-08
"410533",226.104912985034,-1.17061763186824,0.185507769579292,-6.31034287417208,2.78417951192425e-10,1.14961778438374e-08
"408272",1334.95355340511,0.938711796246378,0.149030600921211,6.29878555440204,2.99986671664834e-10,1.23288914826739e-08
"413842",84.6169264823686,1.98523143977253,0.315438132018244,6.29356833642963,3.10249829252509e-10,1.26913825501201e-08
"552487",512.649009971875,-1.68426500127128,0.267682045191909,-6.2920357622932,3.13329270629504e-10,1.27580135888263e-08
"100578698",2288.17249123162,1.49269734806744,0.237265618623551,6.2912501049542,3.14919463860022e-10,1.2763671357829e-08
"410165",288.552250935426,1.41260380435213,0.224689162662078,6.28692451213868,3.23816730862306e-10,1.30640740730917e-08
"100576136",470.161537808851,-2.39218044679315,0.380784509342421,-6.28224202429931,3.33724763280269e-10,1.34023255390409e-08
"552459",1268.81950098373,-0.950962853787979,0.151748657316215,-6.2666969883388,3.68786777842652e-10,1.47430895960278e-08
"410093",886.420574537346,0.730209514552192,0.116628917634334,6.26096451346325,3.82603593158311e-10,1.52262380173183e-08
"100576985",217.91394141397,-1.34166451554663,0.215263559589599,-6.23265971307229,4.5858160643785e-10,1.8167681210004e-08
"552399",9997.91238108171,-0.542939262235905,0.0871227418006533,-6.23188906839286,4.60843778659308e-10,1.81754306426395e-08
"113219283",37.008268704656,-7.85967838313287,1.26580680087942,-6.209224328446,5.3246767360611e-10,2.09064874525256e-08
"726455",3110.39541712188,0.733919285047674,0.118397299112236,6.1987840140842,5.69010524100097e-10,2.22419891531571e-08
"411915",7415.86704718098,0.646262818671109,0.10468405649129,6.17345984032322,6.68115265515431e-10,2.60003263726027e-08
"727254",4.43113520046296,-20.9801839458354,3.42638499356576,-6.12312509692666,9.17575964996458e-10,3.5551015912528e-08
"726535",1262.51932999032,-0.971861424751919,0.158878429586111,-6.11701303495814,9.53455702916061e-10,3.67791355576612e-08
"412209",1222.48108222076,-1.34325514951827,0.21962923883015,-6.11601240651332,9.59458588710465e-10,3.6849075492177e-08
"100576614",9697.65371979861,-1.25735323733736,0.20578187194535,-6.11012634616951,9.95522954754603e-10,3.7903255589221e-08
"726145",535.457293120522,-1.25947630693158,0.206129356330274,-6.11012584211229,9.95526099046055e-10,3.7903255589221e-08
"411207",3265.05527121923,-1.090659025481,0.178635737026996,-6.10549178810834,1.02484624302945e-09,3.88513909803621e-08
"412768",43.8712243656546,-7.78959501830441,1.27924648288708,-6.08920573361623,1.13472224739406e-09,4.28321122997027e-08
"100576090",116.160262620707,2.36688722911276,0.38883104867126,6.08718680568603,1.14911867860992e-09,4.3190165719548e-08
